,Close_x,Close_y,Signals
85,315.17999267578125,199.52999877929688,0
86,314.9599914550781,199.50999450683594,0
87,315.4100036621094,199.65499877929688,0
88,315.80999755859375,199.97000122070312,0
89,314.6050109863281,199.64999389648438,1
90,314.8299865722656,199.85000610351562,0
91,316.07501220703125,199.97000122070312,-1
92,315.8949890136719,199.77999877929688,0
93,316.0,199.88499450683594,0
94,315.7099914550781,199.5,0
95,315.6600036621094,199.60000610351562,0
96,314.9100036621094,198.87950134277344,1
97,314.3999938964844,198.57000732421875,-1
98,314.2279968261719,198.28810119628906,0
99,314.8450012207031,198.88999938964844,0
100,315.0150146484375,199.51499938964844,0
101,315.31500244140625,199.4949951171875,0
102,315.0400085449219,199.81500244140625,0
103,314.4599914550781,199.1699981689453,1
104,314.5299987792969,198.35000610351562,-1
105,314.45001220703125,198.03750610351562,0
106,314.18499755859375,198.0,0
107,314.1400146484375,198.4949951171875,0
108,314.6600036621094,199.1649932861328,0
109,314.8399963378906,199.10000610351562,0
110,313.5450134277344,198.4499969482422,1
111,313.198486328125,198.4250030517578,0
112,313.67498779296875,198.17999267578125,0
113,313.0,198.16000366210938,0
114,313.3999938964844,198.22000122070312,0
115,313.0,198.1199951171875,-1
116,312.5400085449219,197.3800048828125,0
117,312.8500061035156,197.84500122070312,0
118,312.4200134277344,198.14999389648438,0
119,312.6300048828125,197.77499389648438,0
120,312.260009765625,197.5850067138672,0
121,312.6050109863281,197.83999633789062,0
122,312.07501220703125,197.84500122070312,1
123,312.0199890136719,197.99000549316406,0
124,312.760009765625,198.60499572753906,-1
125,312.635009765625,198.68499755859375,0
126,312.94000244140625,199.0749969482422,0
127,313.5450134277344,199.13999938964844,0
128,314.5899963378906,199.96400451660156,0
129,315.29998779296875,200.3300018310547,0
130,314.5799865722656,200.17999267578125,1
131,315.0950012207031,200.5,-1
132,316.2799072265625,200.47999572753906,0
133,316.70989990234375,201.1300048828125,0
134,316.7139892578125,201.1999969482422,0
135,316.8500061035156,200.625,0
136,316.67999267578125,200.72000122070312,0
137,316.30999755859375,200.64500427246094,0
138,316.1099853515625,200.3300018310547,0
139,316.4700012207031,200.64999389648438,0
140,316.4150085449219,200.75,0
141,317.625,201.11500549316406,0
142,317.29998779296875,201.10000610351562,0
143,316.8999938964844,201.05999755859375,0
144,316.9949951171875,201.22000122070312,0
145,317.0199890136719,201.49000549316406,0
146,316.739990234375,201.1999969482422,0
147,317.30999755859375,201.6750030517578,0
148,316.7200012207031,201.34500122070312,1
149,316.3299865722656,201.3699951171875,0
150,316.0799865722656,200.99000549316406,-1
151,316.3949890136719,200.57000732421875,0
152,315.8399963378906,200.5500030517578,1
153,316.1700134277344,200.88999938964844,-1
154,316.7099914550781,200.9199981689453,0
155,316.3699951171875,201.0399932861328,0
156,316.04998779296875,200.98500061035156,0
157,315.67999267578125,200.5,0
158,315.69000244140625,200.61500549316406,0
159,316.69000244140625,200.77000427246094,0
160,316.1000061035156,200.60000610351562,1
161,315.760009765625,200.8300018310547,-1
162,316.1400146484375,200.7899932861328,0
163,315.4700012207031,201.00999450683594,1
164,315.45001220703125,200.77999877929688,-1
165,316.29998779296875,201.40609741210938,0
166,316.4700012207031,201.24000549316406,0
167,316.43231201171875,201.0500030517578,0
168,316.55999755859375,201.35000610351562,0
169,316.7099914550781,201.1199951171875,0
170,316.7499084472656,201.4600067138672,0
171,316.1199951171875,201.2550048828125,1
172,315.6199951171875,201.07000732421875,0
173,315.95001220703125,201.07000732421875,0
174,315.9549865722656,201.1999969482422,0
175,316.32000732421875,201.69000244140625,0
176,316.17010498046875,201.4550018310547,0
177,316.17999267578125,201.02999877929688,0
178,316.42999267578125,201.47000122070312,0
179,316.1099853515625,201.52499389648438,0
180,316.45001220703125,201.30999755859375,0
181,317.2698974609375,201.3000030517578,0
182,316.7052001953125,201.5800018310547,1
183,316.57000732421875,201.5800018310547,0
184,316.7099914550781,201.68499755859375,0
185,316.8699951171875,201.72999572753906,0
186,316.8299865722656,201.55999755859375,0
187,316.1700134277344,201.41000366210938,0
188,316.44000244140625,201.22999572753906,-1
189,316.3800048828125,201.6208953857422,0
190,315.9700012207031,201.34500122070312,0
191,316.30999755859375,201.57000732421875,0
192,316.2200012207031,201.59500122070312,0
193,316.1400146484375,201.77999877929688,0
194,316.1400146484375,201.74000549316406,0
195,316.0799865722656,202.08999633789062,0
196,317.739990234375,202.42990112304688,0
197,317.2699890136719,202.2550048828125,0
198,317.7799987792969,202.16000366210938,0
199,318.0199890136719,202.36000061035156,0
200,317.6300048828125,202.16000366210938,0
201,317.70001220703125,202.25,0
202,317.510009765625,202.1999969482422,0
203,317.6600036621094,202.13999938964844,0
204,317.6300048828125,202.0782012939453,0
205,317.9200134277344,202.00999450683594,0
206,317.6300048828125,202.11000061035156,0
207,317.760009765625,201.9550018310547,0
208,318.1099853515625,202.41000366210938,0
209,317.79998779296875,202.05999755859375,0
210,318.5,202.38499450683594,0
211,318.8999938964844,202.47999572753906,0
212,319.9800109863281,203.451904296875,0
213,320.32000732421875,204.03359985351562,0
214,320.0140075683594,203.9499969482422,0
215,320.2799987792969,203.89500427246094,0
216,320.01708984375,204.25,0
217,320.45001220703125,204.03909301757812,0
218,320.57000732421875,204.75,0
219,321.04998779296875,204.8656005859375,0
220,321.59521484375,205.36000061035156,0
221,321.1700134277344,205.13999938964844,0
222,321.32000732421875,205.08250427246094,0
223,320.5400085449219,205.07000732421875,1
224,319.875,204.68629455566406,1
225,320.385009765625,204.75,0
226,320.5274963378906,204.4600067138672,0
227,319.8699951171875,204.72999572753906,0
228,320.1300048828125,204.48500061035156,0
229,320.0199890136719,204.91000366210938,0
230,319.95001220703125,204.4949951171875,0
231,319.6700134277344,204.97000122070312,-1
232,320.375,205.69000244140625,0
233,321.82501220703125,206.5998992919922,0
234,321.0400085449219,206.13999938964844,1
235,320.44000244140625,205.80999755859375,0
236,320.5,205.52999877929688,0
237,319.42999267578125,204.41000366210938,1
238,317.82000732421875,202.69000244140625,1
239,318.1579895019531,202.19000244140625,-1
240,317.5299987792969,201.97189331054688,0
241,317.57000732421875,201.75,0
242,315.0299987792969,200.5399932861328,1
243,315.2699890136719,200.8300018310547,0
244,315.4649963378906,201.05999755859375,-1
245,315.1000061035156,200.73849487304688,0
246,315.5799865722656,200.51499938964844,0
247,315.3399963378906,200.66000366210938,0
248,316.5,201.44439697265625,0
249,316.2099914550781,201.31480407714844,0
250,316.55999755859375,201.6699981689453,0
251,316.79998779296875,201.58999633789062,0
252,317.6499938964844,202.16879272460938,0
253,317.9800109863281,202.44000244140625,0
254,317.04998779296875,202.02999877929688,1
255,317.20001220703125,201.9499969482422,0
256,317.2300109863281,202.58999633789062,-1
257,317.7099914550781,202.92999267578125,0
258,318.125,203.5399932861328,0
259,319.7099914550781,204.7239990234375,0
260,319.2099914550781,204.91000366210938,0
261,320.6199951171875,205.10000610351562,0
262,320.3800048828125,205.55999755859375,0
263,320.1199951171875,204.80999755859375,0
264,317.9100036621094,203.95159912109375,1
265,318.94000244140625,204.22000122070312,0
266,318.0899963378906,204.5500030517578,-1
267,318.1600036621094,204.39999389648438,0
268,318.32501220703125,204.38999938964844,0
269,317.760009765625,203.25999450683594,0
270,317.45001220703125,203.4499969482422,0
271,318.5,204.49000549316406,0
272,318.95001220703125,204.5800018310547,0
273,318.9150085449219,204.1999969482422,0
274,318.7200012207031,204.19000244140625,0
275,317.57000732421875,203.85000610351562,1
276,318.0299987792969,204.17999267578125,0
277,319.2099914550781,204.80999755859375,0
278,319.3349914550781,204.6699981689453,0
279,320.510009765625,205.47000122070312,0
280,320.5050048828125,205.64999389648438,0
281,320.75,205.38499450683594,0
282,320.8599853515625,205.66000366210938,0
283,321.3349914550781,206.17999267578125,0
284,321.4700012207031,206.0,0
285,321.5950012207031,206.19000244140625,0
286,321.3349914550781,206.02000427246094,0
287,322.32000732421875,206.7100067138672,0
288,322.6398010253906,207.07000732421875,0
289,323.0150146484375,207.27000427246094,0
290,321.760009765625,205.8699951171875,1
291,321.8299865722656,205.5,-1
292,321.1099853515625,205.24600219726562,1
293,321.0,205.7100067138672,-1
294,321.1099853515625,205.97999572753906,0
295,320.32000732421875,205.6300048828125,1
296,320.4800109863281,206.11000061035156,-1
297,320.17498779296875,205.89999389648438,0
298,320.82000732421875,206.2949981689453,0
299,320.989990234375,206.44500732421875,0
300,320.3599853515625,206.22000122070312,1
301,320.0,205.8699951171875,-1
302,320.1199951171875,206.11000061035156,0
303,319.864990234375,205.75,0
304,319.3349914550781,205.35499572753906,1
305,319.1499938964844,205.22999572753906,0
306,319.29998779296875,205.14500427246094,0
307,319.1600036621094,205.1199951171875,0
308,319.25,204.88999938964844,-1
309,318.8800048828125,204.85000610351562,0
310,319.1300048828125,204.50999450683594,0
311,318.989990234375,204.5,0
312,319.3999938964844,204.6199951171875,0
313,318.75,204.72000122070312,1
314,319.4100036621094,204.4250030517578,-1
315,319.4150085449219,204.61000061035156,0
316,318.9700012207031,203.82000732421875,0
317,319.3299865722656,204.3300018310547,0
318,318.8800048828125,203.9499969482422,0
319,318.7799987792969,203.9499969482422,0
320,319.1400146484375,204.02999877929688,0
321,319.79998779296875,204.61500549316406,0
322,319.760009765625,204.75,0
323,320.19000244140625,204.77000427246094,0
324,320.1400146484375,204.82000732421875,0
325,319.6340026855469,204.0800018310547,1
326,319.7049865722656,204.30999755859375,0
327,319.92999267578125,204.3769989013672,-1
328,320.2850036621094,204.57000732421875,0
329,320.69000244140625,205.0399932861328,0
330,320.5299987792969,204.75,0
331,321.1600036621094,205.38499450683594,0
332,321.5,205.47999572753906,0
333,321.1199951171875,205.4199981689453,0
334,320.5400085449219,204.8699951171875,1
335,320.6400146484375,204.91000366210938,0
336,321.22900390625,204.89999389648438,0
337,320.7099914550781,204.5800018310547,1
338,320.7900085449219,204.22999572753906,-1
339,319.9700012207031,204.02000427246094,1
340,319.5299987792969,203.92999267578125,0
341,320.2699890136719,204.17999267578125,0
342,319.6499938964844,203.72999572753906,1
343,320.1700134277344,203.99000549316406,-1
344,323.0,207.41000366210938,0
345,324.16400146484375,207.74000549316406,0
346,325.3500061035156,208.7100067138672,0
347,325.8699951171875,210.0,0
348,326.0050048828125,210.82000732421875,0
349,325.3699951171875,209.75,0
350,327.010009765625,211.22999572753906,0
351,328.04150390625,211.86900329589844,0
352,327.9800109863281,212.0,0
353,326.2615051269531,210.4550018310547,1
354,326.05999755859375,211.42999267578125,-1
355,326.3500061035156,212.1999969482422,0
356,325.885009765625,212.57000732421875,0
357,324.70001220703125,211.55999755859375,1
358,322.35400390625,210.5,1
359,326.6300048828125,212.17999267578125,-1
360,323.0299987792969,211.27000427246094,1
361,323.760009765625,211.03500366210938,0
362,323.0224914550781,210.03399658203125,-1
363,323.7099914550781,210.91000366210938,0
364,326.0,212.27999877929688,0
365,324.4150085449219,211.25,0
366,326.3800048828125,211.58999633789062,0
367,326.5299987792969,211.72500610351562,0
368,325.44000244140625,211.4600067138672,0
369,326.4949951171875,212.6999969482422,0
370,328.07000732421875,214.1300048828125,0
371,327.8999938964844,214.125,0
372,328.489990234375,214.9698944091797,0
373,328.76739501953125,215.10000610351562,0
374,328.44000244140625,214.1199951171875,0
375,328.3349914550781,214.08999633789062,0
376,327.79998779296875,213.0,0
377,327.1199951171875,212.39999389648438,0
378,326.7300109863281,211.88999938964844,0
379,325.5899963378906,211.1199951171875,1
380,324.864990234375,210.8000030517578,0
381,326.2699890136719,211.61500549316406,0
382,326.2207946777344,212.07000732421875,-1
383,326.7300109863281,212.14999389648438,0
384,326.6499938964844,212.50759887695312,0
385,326.4800109863281,211.94500732421875,0
386,325.8299865722656,211.83999633789062,0
387,325.7099914550781,211.5,0
388,325.1763000488281,211.77999877929688,0
389,326.20050048828125,211.52499389648438,0
390,325.1700134277344,211.05499267578125,1
391,324.79998779296875,210.24000549316406,-1
392,324.0849914550781,210.6199951171875,0
393,325.0,211.22000122070312,0
394,325.3999938964844,211.10000610351562,0
395,326.0950012207031,211.8300018310547,0
396,327.0,211.91000366210938,0
397,326.80999755859375,211.72999572753906,0
398,326.34271240234375,211.3300018310547,0
399,326.260009765625,211.72999572753906,0
400,326.69500732421875,211.97999572753906,0
401,327.0,212.59500122070312,0
402,326.8299865722656,212.44000244140625,0
403,325.3699951171875,211.44000244140625,1
404,325.1400146484375,211.4499969482422,0
405,324.69500732421875,211.5500030517578,0
406,324.7049865722656,211.80999755859375,-1
407,326.2200012207031,212.2100067138672,0
408,325.1600036621094,211.5,1
409,324.07000732421875,211.02999877929688,1
410,323.32000732421875,210.539794921875,-1
411,322.3500061035156,209.69500732421875,1
412,321.4849853515625,209.10000610351562,1
413,321.3999938964844,208.99000549316406,0
414,321.2250061035156,208.75999450683594,0
415,320.4700012207031,208.67999267578125,1
416,320.3900146484375,208.625,0
417,320.7749938964844,208.52499389648438,0
418,320.010009765625,208.85000610351562,0
419,319.6700134277344,208.3885040283203,0
420,319.8699951171875,208.7949981689453,0
421,321.739990234375,209.52999877929688,-1
422,322.2699890136719,210.1699981689453,0
423,322.05499267578125,210.32000732421875,0
424,321.4049987792969,210.27999877929688,0
425,321.9100036621094,210.72999572753906,0
426,321.8999938964844,210.7899932861328,0
427,322.2850036621094,210.5800018310547,0
428,321.8900146484375,210.0800018310547,0
429,321.7349853515625,210.44500732421875,0
430,322.2250061035156,210.8000030517578,0
431,322.6400146484375,211.05499267578125,0
432,322.3699951171875,210.6300048828125,0
433,321.95001220703125,210.39999389648438,0
434,322.0224914550781,210.22999572753906,0
435,321.88629150390625,209.3699951171875,0
436,321.2550048828125,209.51499938964844,1
437,321.8550109863281,209.58999633789062,0
438,322.1617126464844,210.0,-1
439,320.92999267578125,209.61700439453125,1
440,320.9800109863281,209.4550018310547,0
441,319.92999267578125,208.8800048828125,1
442,319.6050109863281,208.64999389648438,0
443,319.6499938964844,208.3000030517578,-1
444,319.3800048828125,208.39720153808594,0
445,319.1099853515625,207.97999572753906,0
446,318.69500732421875,208.2899932861328,0
447,318.7250061035156,208.26499938964844,0
448,318.79998779296875,208.4600067138672,0
449,319.3399963378906,208.41000366210938,0
450,319.5245056152344,207.8699951171875,0
451,319.2200012207031,207.93980407714844,0
452,319.0450134277344,208.10499572753906,0
453,319.2250061035156,207.60000610351562,0
454,318.7200012207031,207.14920043945312,1
455,318.55499267578125,206.86500549316406,-1
456,318.114990234375,207.41110229492188,0
457,318.2900085449219,207.50999450683594,0
458,317.9339904785156,207.16000366210938,0
459,317.95001220703125,206.9718017578125,0
460,317.3699951171875,207.3000030517578,1
461,318.3900146484375,207.875,-1
462,318.3800048828125,207.1999969482422,0
463,319.0249938964844,207.05499267578125,0
464,319.07000732421875,207.6699981689453,0
465,319.06500244140625,207.8000030517578,0
466,318.7799987792969,208.25,0
467,317.9200134277344,207.36000061035156,1
468,317.1600036621094,207.00999450683594,1
469,317.1300048828125,207.2100067138672,0
470,316.6400146484375,206.86000061035156,0
471,316.4750061035156,206.85499572753906,0
472,316.17999267578125,206.55499267578125,-1
473,316.239990234375,206.39999389648438,0
474,316.1300048828125,206.27999877929688,0
475,317.0400085449219,206.91000366210938,0
476,316.5199890136719,205.72999572753906,0
477,316.55999755859375,205.55999755859375,0
478,316.19000244140625,205.36000061035156,0
479,316.1400146484375,205.38999938964844,0
480,315.57000732421875,205.0,1
481,314.510009765625,204.3300018310547,1
482,314.4800109863281,204.72500610351562,-1
483,313.8299865722656,204.21009826660156,1
484,313.2799987792969,204.2550048828125,0
485,313.7900085449219,204.3249969482422,0
486,313.4100036621094,204.22999572753906,0
487,313.9700012207031,204.02999877929688,0
488,313.5299987792969,204.0399932861328,0
489,313.864990234375,203.73500061035156,-1
490,313.8550109863281,203.5800018310547,0
491,314.239990234375,203.7949981689453,0
492,313.5,203.38999938964844,1
493,313.29998779296875,203.19000244140625,0
494,314.1813049316406,203.9600067138672,-1
495,313.6199951171875,203.85000610351562,0
496,313.3599853515625,203.78660583496094,0
497,313.4700012207031,203.8699951171875,0
498,314.3949890136719,204.639892578125,0
499,315.0150146484375,204.85499572753906,0
500,314.385009765625,204.5399932861328,1
501,314.29998779296875,203.97970581054688,-1
502,314.3900146484375,203.9600067138672,0
503,314.5,204.69000244140625,0
504,314.82000732421875,204.38999938964844,0
505,315.3999938964844,204.78790283203125,0
506,315.2650146484375,204.77000427246094,0
507,314.760009765625,204.79150390625,0
508,315.3799133300781,205.22000122070312,0
509,314.8287048339844,204.85000610351562,1
510,314.489990234375,204.5500030517578,-1
511,314.5150146484375,204.5800018310547,0
512,314.5799865722656,204.36000061035156,0
513,314.989990234375,204.8800048828125,0
514,314.3699951171875,204.36000061035156,1
515,314.0899963378906,204.2100067138672,0
516,314.010009765625,204.5500030517578,0
517,313.6449890136719,203.63999938964844,-1
518,314.1600036621094,204.1699981689453,0
519,313.92999267578125,204.82000732421875,0
520,313.70001220703125,204.22999572753906,0
521,313.5400085449219,203.88999938964844,0
522,313.7099914550781,204.14500427246094,0
523,313.5899963378906,203.44000244140625,0
524,313.7900085449219,203.4199981689453,0
525,313.29998779296875,203.3699951171875,1
526,312.7799987792969,202.8350067138672,1
527,311.0950012207031,202.6781005859375,0
528,311.4599914550781,202.52999877929688,0
529,310.44000244140625,202.1938018798828,1
530,309.2300109863281,201.8000030517578,1
531,309.4849853515625,201.32000732421875,-1
532,309.5799865722656,201.41000366210938,0
533,310.18499755859375,201.6199951171875,0
534,310.2149963378906,201.6199951171875,0
535,310.3450012207031,202.1282958984375,0
536,310.6549987792969,201.77000427246094,0
537,310.4800109863281,202.25,0
538,310.7222900390625,202.92999267578125,0
539,310.1499938964844,202.8000030517578,1
540,310.7200012207031,203.19000244140625,-1
541,310.010009765625,202.88999938964844,1
542,309.9599914550781,202.5500030517578,-1
543,310.2900085449219,202.9600067138672,0
544,309.5249938964844,202.27000427246094,1
545,309.6650085449219,202.49000549316406,0
546,310.1000061035156,202.77999877929688,-1
547,310.3800048828125,203.1699981689453,0
548,310.8699951171875,203.77999877929688,0
549,311.510009765625,204.17999267578125,0
550,312.4949951171875,204.58999633789062,0
551,312.2099914550781,204.75,0
552,312.0799865722656,204.75999450683594,0
553,312.42999267578125,204.88999938964844,0
554,312.510009765625,204.72000122070312,0
555,312.17999267578125,204.63999938964844,0
556,311.80499267578125,204.33999633789062,0
557,311.6099853515625,204.2100067138672,0
558,312.2784118652344,204.38999938964844,0
559,313.0400085449219,204.80999755859375,0
560,313.20001220703125,204.74000549316406,0
561,313.239990234375,204.7449951171875,0
562,313.0199890136719,204.48500061035156,0
563,313.3599853515625,204.4149932861328,0
564,313.20001220703125,204.47000122070312,0
565,313.1400146484375,204.35000610351562,0
566,313.2300109863281,204.48500061035156,0
567,314.385009765625,205.0,0
568,314.0400085449219,204.72500610351562,0
569,313.54998779296875,204.12710571289062,0
570,313.69000244140625,204.32000732421875,0
571,313.5,204.0500030517578,0
572,313.8500061035156,204.25999450683594,0
573,313.9700012207031,204.7550048828125,0
574,313.9100036621094,205.18499755859375,0
575,314.8262023925781,205.61500549316406,0
576,315.0015869140625,205.6750030517578,0
577,315.989990234375,206.39999389648438,0
578,315.8999938964844,206.36000061035156,0
579,315.0299987792969,205.9698944091797,1
580,314.5299987792969,205.89840698242188,0
581,314.92999267578125,206.02000427246094,0
582,315.9588928222656,206.3000030517578,0
583,315.19000244140625,205.8126983642578,1
584,314.44000244140625,205.8800048828125,0
585,314.6400146484375,205.7899932861328,0
586,314.5799865722656,206.22000122070312,-1
587,314.44500732421875,206.03500366210938,0
588,314.25,205.9210968017578,0
589,314.6700134277344,206.22500610351562,0
590,314.6000061035156,205.9600067138672,0
591,314.5,206.14999389648438,0
592,315.0199890136719,206.41000366210938,0
593,314.80999755859375,205.8800048828125,0
594,315.010009765625,205.99000549316406,0
595,314.8900146484375,205.8699951171875,0
596,315.30999755859375,205.9499969482422,0
597,314.70001220703125,205.88999938964844,1
598,314.9100036621094,206.125,-1
599,314.8599853515625,206.47000122070312,0
600,314.19000244140625,206.1580047607422,1
601,315.0,206.9149932861328,-1
602,315.30499267578125,207.05499267578125,0
603,314.95001220703125,206.5749969482422,0
604,315.8299865722656,206.79859924316406,0
605,316.1700134277344,207.18960571289062,0
606,316.3800048828125,207.21499633789062,0
607,316.4750061035156,207.0,0
608,316.7950134277344,207.2100067138672,0
609,315.9599914550781,207.07000732421875,1
610,316.1600036621094,207.49000549316406,-1
611,315.1499938964844,206.9600067138672,1
612,314.6000061035156,206.79840087890625,0
613,315.2300109863281,206.64999389648438,-1
614,315.1300048828125,206.3726043701172,0
615,315.67999267578125,206.89999389648438,0
616,314.3699951171875,206.6199951171875,1
617,314.31500244140625,206.02000427246094,-1
618,313.79998779296875,206.0,0
619,314.1000061035156,206.08070373535156,0
620,313.80999755859375,205.91000366210938,0
621,313.6499938964844,205.59230041503906,0
622,313.25,205.0364990234375,0
623,313.5199890136719,204.86000061035156,0
624,312.79998779296875,204.89999389648438,1
625,313.04998779296875,205.0050048828125,0
626,312.92498779296875,204.89999389648438,0
627,312.70001220703125,205.13999938964844,0
628,312.9800109863281,205.3699951171875,-1
629,313.20001220703125,205.47000122070312,0
630,313.95001220703125,205.77000427246094,0
631,313.5299987792969,206.54379272460938,0
632,314.2099914550781,206.67999267578125,0
633,314.2099914550781,206.00999450683594,0
634,313.4150085449219,205.86000061035156,1
635,314.30999755859375,206.35000610351562,-1
636,314.3999938964844,206.19000244140625,0
637,313.67498779296875,205.99000549316406,1
638,313.67999267578125,205.47999572753906,-1
639,313.57501220703125,205.66000366210938,0
640,312.9200134277344,205.58999633789062,1
641,312.75,205.27999877929688,-1
642,312.8299865722656,205.36500549316406,0
643,314.0849914550781,205.6300048828125,0
644,314.010009765625,205.6999969482422,0
645,313.6199951171875,205.1699981689453,0
646,313.7900085449219,205.42999267578125,0
647,313.8550109863281,205.27999877929688,0
648,314.0950012207031,205.41819763183594,0
649,314.7099914550781,205.97500610351562,0
650,314.2795104980469,205.6999969482422,0
651,313.75,205.2906951904297,0
652,313.42999267578125,205.08999633789062,0
653,314.44000244140625,205.38999938964844,0
654,314.69000244140625,205.83999633789062,0
655,314.6199951171875,205.61000061035156,0
656,315.0899963378906,206.00999450683594,0
657,315.3999938964844,206.1699981689453,0
658,315.70001220703125,206.41000366210938,0
659,315.7539978027344,206.36000061035156,0
660,315.79998779296875,206.7216033935547,0
661,316.1099853515625,206.55499267578125,0
662,315.739990234375,206.52999877929688,0
663,316.1600036621094,206.85000610351562,0
664,316.4949951171875,207.22999572753906,0
665,317.06500244140625,207.5,0
666,317.510009765625,207.61000061035156,0
667,317.2950134277344,207.2700958251953,0
668,317.1000061035156,207.47000122070312,0
669,317.54998779296875,207.822998046875,0
670,318.17999267578125,207.97000122070312,0
671,317.20001220703125,207.72999572753906,1
672,317.3500061035156,207.5800018310547,0
673,317.2799987792969,207.77200317382812,0
674,317.4700012207031,207.97000122070312,0
675,317.4700012207031,208.14999389648438,0
676,317.6600036621094,208.02000427246094,0
677,318.1400146484375,208.6199951171875,0
678,318.2799987792969,208.43600463867188,0
679,317.9200134277344,208.3249969482422,0
680,317.92999267578125,208.09500122070312,0
681,317.6499938964844,208.06500244140625,0
682,317.6600036621094,207.9499969482422,0
683,316.8655090332031,207.64999389648438,1
684,317.260009765625,208.05999755859375,-1
685,317.2900085449219,207.97999572753906,0
686,316.80999755859375,207.67999267578125,0
687,317.07000732421875,207.75,0
688,317.25,207.64840698242188,0
689,317.2650146484375,207.94000244140625,0
690,316.8900146484375,207.67999267578125,0
691,316.8999938964844,207.6175994873047,0
692,316.79998779296875,207.72000122070312,0
693,316.9599914550781,207.94000244140625,0
694,317.3800048828125,208.07749938964844,0
695,317.04998779296875,208.0800018310547,0
696,317.489990234375,207.9499969482422,0
697,317.80999755859375,208.1199951171875,0
698,317.489990234375,208.01499938964844,0
699,317.7200012207031,208.32000732421875,0
700,317.2799987792969,207.89999389648438,0
701,317.1499938964844,207.99000549316406,0
702,317.6600036621094,208.1999969482422,0
703,317.94000244140625,208.42999267578125,0
704,317.3699951171875,208.19000244140625,1
705,317.0350036621094,207.83999633789062,-1
706,316.9200134277344,208.06820678710938,0
707,316.6600036621094,207.6999969482422,0
708,316.8599853515625,208.02999877929688,0
709,317.25,207.97999572753906,0
710,316.864990234375,207.8699951171875,0
711,316.30999755859375,207.86000061035156,1
712,315.8699951171875,207.5500030517578,-1
713,315.0199890136719,206.78500366210938,1
714,315.05499267578125,206.63999938964844,0
