,Datetime,Close_x,Close_y,Signals
29,2022-04-06 09:59:00-04:00,201.83140563964844,318.3399963378906,0
30,2022-04-06 10:00:00-04:00,201.14999389648438,318.3550109863281,1
31,2022-04-06 10:01:00-04:00,200.38670349121094,316.56500244140625,1
32,2022-04-06 10:02:00-04:00,200.88999938964844,316.760009765625,0
33,2022-04-06 10:03:00-04:00,200.50999450683594,315.82000732421875,-1
34,2022-04-06 10:04:00-04:00,201.22999572753906,316.3550109863281,0
35,2022-04-06 10:05:00-04:00,200.89999389648438,315.75,0
36,2022-04-06 10:06:00-04:00,200.875,315.9800109863281,0
37,2022-04-06 10:07:00-04:00,201.77000427246094,316.94000244140625,0
38,2022-04-06 10:08:00-04:00,200.77999877929688,316.05999755859375,1
39,2022-04-06 10:09:00-04:00,201.01499938964844,316.5299987792969,0
40,2022-04-06 10:10:00-04:00,201.02999877929688,315.8900146484375,0
41,2022-04-06 10:11:00-04:00,201.3699951171875,317.07000732421875,-1
42,2022-04-06 10:12:00-04:00,201.25,315.868408203125,0
43,2022-04-06 10:13:00-04:00,201.7899932861328,316.5400085449219,0
44,2022-04-06 10:14:00-04:00,202.19500732421875,316.74371337890625,0
45,2022-04-06 10:15:00-04:00,202.25,318.0,0
46,2022-04-06 10:16:00-04:00,202.39999389648438,318.3900146484375,0
47,2022-04-06 10:17:00-04:00,201.82000732421875,317.57000732421875,1
48,2022-04-06 10:18:00-04:00,202.0500030517578,317.8699951171875,0
49,2022-04-06 10:19:00-04:00,201.9199981689453,318.7699890136719,-1
50,2022-04-06 10:20:00-04:00,202.22000122070312,318.3399963378906,0
51,2022-04-06 10:22:00-04:00,202.22999572753906,318.70001220703125,0
52,2022-04-06 10:23:00-04:00,201.27999877929688,317.3900146484375,1
53,2022-04-06 10:24:00-04:00,201.33999633789062,316.5899963378906,-1
54,2022-04-06 10:25:00-04:00,200.92990112304688,316.5150146484375,0
55,2022-04-06 10:26:00-04:00,200.21499633789062,314.67999267578125,1
56,2022-04-06 10:27:00-04:00,199.75999450683594,314.80999755859375,0
57,2022-04-06 10:28:00-04:00,199.3800048828125,315.0400085449219,0
58,2022-04-06 10:29:00-04:00,199.3800048828125,314.7300109863281,0
59,2022-04-06 10:30:00-04:00,200.11000061035156,315.260009765625,-1
60,2022-04-06 10:31:00-04:00,200.47999572753906,315.82000732421875,0
61,2022-04-06 10:32:00-04:00,200.5399932861328,315.9100036621094,0
62,2022-04-06 10:33:00-04:00,200.00999450683594,315.0,1
63,2022-04-06 10:34:00-04:00,200.13999938964844,315.0,0
64,2022-04-06 10:35:00-04:00,199.97999572753906,315.5165100097656,-1
65,2022-04-06 10:37:00-04:00,199.0800018310547,314.7799987792969,0
66,2022-04-06 10:38:00-04:00,198.56790161132812,314.6700134277344,1
67,2022-04-06 10:39:00-04:00,199.14999389648438,314.55499267578125,0
68,2022-04-06 10:40:00-04:00,198.1300048828125,313.7200012207031,1
69,2022-04-06 10:41:00-04:00,198.6999969482422,313.70001220703125,0
70,2022-04-06 10:42:00-04:00,198.6999969482422,314.20001220703125,-1
71,2022-04-06 10:43:00-04:00,199.64979553222656,314.510009765625,0
72,2022-04-06 10:44:00-04:00,199.75,315.2099914550781,0
73,2022-04-06 10:45:00-04:00,199.83999633789062,314.8399963378906,0
74,2022-04-06 10:46:00-04:00,200.28990173339844,315.73870849609375,0
75,2022-04-06 10:47:00-04:00,200.38499450683594,315.6449890136719,0
76,2022-04-06 10:48:00-04:00,199.77999877929688,315.25,1
77,2022-04-06 10:49:00-04:00,200.09500122070312,315.6300048828125,0
78,2022-04-06 10:50:00-04:00,199.9499969482422,315.8399963378906,-1
79,2022-04-06 10:51:00-04:00,199.77999877929688,315.5199890136719,0
80,2022-04-06 10:52:00-04:00,199.8000030517578,315.1199951171875,0
81,2022-04-06 10:53:00-04:00,199.88999938964844,314.860107421875,0
82,2022-04-06 10:54:00-04:00,200.0,317.0400085449219,0
83,2022-04-06 10:55:00-04:00,200.11000061035156,316.25,0
84,2022-04-06 10:56:00-04:00,200.0,316.6499938964844,0
85,2022-04-06 10:59:00-04:00,199.52999877929688,315.17999267578125,0
86,2022-04-06 11:00:00-04:00,199.50999450683594,314.9599914550781,0
87,2022-04-06 11:01:00-04:00,199.65499877929688,315.4100036621094,0
88,2022-04-06 11:02:00-04:00,199.97000122070312,315.80999755859375,0
89,2022-04-06 11:03:00-04:00,199.64999389648438,314.6050109863281,1
90,2022-04-06 11:04:00-04:00,199.85000610351562,314.8299865722656,0
91,2022-04-06 11:06:00-04:00,199.97000122070312,316.07501220703125,-1
92,2022-04-06 11:07:00-04:00,199.77999877929688,315.8949890136719,0
93,2022-04-06 11:08:00-04:00,199.88499450683594,316.0,0
94,2022-04-06 11:09:00-04:00,199.5,315.7099914550781,1
95,2022-04-06 11:10:00-04:00,199.60000610351562,315.6600036621094,0
96,2022-04-06 11:11:00-04:00,198.87950134277344,314.9100036621094,1
97,2022-04-06 11:12:00-04:00,198.57000732421875,314.3999938964844,-1
98,2022-04-06 11:13:00-04:00,198.28810119628906,314.2279968261719,0
99,2022-04-06 11:14:00-04:00,198.88999938964844,314.8450012207031,0
100,2022-04-06 11:15:00-04:00,199.51499938964844,315.0150146484375,0
101,2022-04-06 11:16:00-04:00,199.4949951171875,315.31500244140625,0
102,2022-04-06 11:17:00-04:00,199.81500244140625,315.0400085449219,0
103,2022-04-06 11:18:00-04:00,199.1699981689453,314.4599914550781,1
104,2022-04-06 11:19:00-04:00,198.35000610351562,314.5299987792969,0
105,2022-04-06 11:20:00-04:00,198.03750610351562,314.45001220703125,0
106,2022-04-06 11:21:00-04:00,198.0,314.18499755859375,0
107,2022-04-06 11:22:00-04:00,198.4949951171875,314.1400146484375,0
108,2022-04-06 11:23:00-04:00,199.1649932861328,314.6600036621094,0
109,2022-04-06 11:24:00-04:00,199.10000610351562,314.8399963378906,-1
110,2022-04-06 11:25:00-04:00,198.4499969482422,313.5450134277344,1
111,2022-04-06 11:26:00-04:00,198.4250030517578,313.198486328125,-1
112,2022-04-06 11:27:00-04:00,198.17999267578125,313.67498779296875,0
113,2022-04-06 11:28:00-04:00,198.16000366210938,313.0,0
114,2022-04-06 11:29:00-04:00,198.22000122070312,313.3999938964844,0
115,2022-04-06 11:30:00-04:00,198.1199951171875,313.0,0
116,2022-04-06 11:31:00-04:00,197.3800048828125,312.5400085449219,1
117,2022-04-06 11:32:00-04:00,197.84500122070312,312.8500061035156,0
118,2022-04-06 11:34:00-04:00,198.14999389648438,312.4200134277344,0
119,2022-04-06 11:35:00-04:00,197.77499389648438,312.6300048828125,0
120,2022-04-06 11:36:00-04:00,197.5850067138672,312.260009765625,0
121,2022-04-06 11:37:00-04:00,197.83999633789062,312.6050109863281,0
122,2022-04-06 11:38:00-04:00,197.84500122070312,312.07501220703125,-1
123,2022-04-06 11:39:00-04:00,197.99000549316406,312.0199890136719,0
124,2022-04-06 11:40:00-04:00,198.60499572753906,312.760009765625,0
125,2022-04-06 11:41:00-04:00,198.68499755859375,312.635009765625,0
126,2022-04-06 11:42:00-04:00,199.0749969482422,312.94000244140625,0
127,2022-04-06 11:43:00-04:00,199.13999938964844,313.5450134277344,0
128,2022-04-06 11:44:00-04:00,199.96400451660156,314.5899963378906,0
129,2022-04-06 11:45:00-04:00,200.3300018310547,315.29998779296875,0
130,2022-04-06 11:46:00-04:00,200.17999267578125,314.5799865722656,0
131,2022-04-06 11:47:00-04:00,200.5,315.0950012207031,0
132,2022-04-06 11:49:00-04:00,200.47999572753906,316.2799072265625,0
133,2022-04-06 11:50:00-04:00,201.1300048828125,316.70989990234375,0
134,2022-04-06 11:51:00-04:00,201.1999969482422,316.7139892578125,0
135,2022-04-06 11:52:00-04:00,200.625,316.8500061035156,1
136,2022-04-06 11:53:00-04:00,200.72000122070312,316.67999267578125,0
137,2022-04-06 11:54:00-04:00,200.64500427246094,316.30999755859375,-1
138,2022-04-06 11:55:00-04:00,200.3300018310547,316.1099853515625,0
139,2022-04-06 11:56:00-04:00,200.64999389648438,316.4700012207031,0
140,2022-04-06 11:57:00-04:00,200.75,316.4150085449219,0
141,2022-04-06 11:59:00-04:00,201.11500549316406,317.625,0
142,2022-04-06 12:00:00-04:00,201.10000610351562,317.29998779296875,0
143,2022-04-06 12:01:00-04:00,201.05999755859375,316.8999938964844,0
144,2022-04-06 12:02:00-04:00,201.22000122070312,316.9949951171875,0
145,2022-04-06 12:03:00-04:00,201.49000549316406,317.0199890136719,0
146,2022-04-06 12:04:00-04:00,201.1999969482422,316.739990234375,0
147,2022-04-06 12:05:00-04:00,201.6750030517578,317.30999755859375,0
148,2022-04-06 12:07:00-04:00,201.34500122070312,316.7200012207031,0
149,2022-04-06 12:08:00-04:00,201.3699951171875,316.3299865722656,0
150,2022-04-06 12:09:00-04:00,200.99000549316406,316.0799865722656,1
151,2022-04-06 12:11:00-04:00,200.57000732421875,316.3949890136719,0
152,2022-04-06 12:12:00-04:00,200.5500030517578,315.8399963378906,0
153,2022-04-06 12:13:00-04:00,200.88999938964844,316.1700134277344,0
154,2022-04-06 12:14:00-04:00,200.9199981689453,316.7099914550781,-1
155,2022-04-06 12:17:00-04:00,201.0399932861328,316.3699951171875,0
156,2022-04-06 12:19:00-04:00,200.98500061035156,316.04998779296875,0
157,2022-04-06 12:20:00-04:00,200.5,315.67999267578125,1
158,2022-04-06 12:23:00-04:00,200.61500549316406,315.69000244140625,0
159,2022-04-06 12:24:00-04:00,200.77000427246094,316.69000244140625,-1
160,2022-04-06 12:25:00-04:00,200.60000610351562,316.1000061035156,0
161,2022-04-06 12:27:00-04:00,200.8300018310547,315.760009765625,0
162,2022-04-06 12:28:00-04:00,200.7899932861328,316.1400146484375,0
163,2022-04-06 12:29:00-04:00,201.00999450683594,315.4700012207031,0
164,2022-04-06 12:30:00-04:00,200.77999877929688,315.45001220703125,0
165,2022-04-06 12:31:00-04:00,201.40609741210938,316.29998779296875,0
166,2022-04-06 12:32:00-04:00,201.24000549316406,316.4700012207031,0
167,2022-04-06 12:33:00-04:00,201.0500030517578,316.43231201171875,0
168,2022-04-06 12:34:00-04:00,201.35000610351562,316.55999755859375,0
169,2022-04-06 12:35:00-04:00,201.1199951171875,316.7099914550781,0
170,2022-04-06 12:38:00-04:00,201.4600067138672,316.7499084472656,0
171,2022-04-06 12:39:00-04:00,201.2550048828125,316.1199951171875,0
172,2022-04-06 12:43:00-04:00,201.07000732421875,315.6199951171875,1
173,2022-04-06 12:44:00-04:00,201.07000732421875,315.95001220703125,-1
174,2022-04-06 12:46:00-04:00,201.1999969482422,315.9549865722656,0
175,2022-04-06 12:48:00-04:00,201.69000244140625,316.32000732421875,0
176,2022-04-06 12:49:00-04:00,201.4550018310547,316.17010498046875,0
177,2022-04-06 12:50:00-04:00,201.02999877929688,316.17999267578125,1
178,2022-04-06 12:51:00-04:00,201.47000122070312,316.42999267578125,0
179,2022-04-06 12:52:00-04:00,201.52499389648438,316.1099853515625,0
180,2022-04-06 12:54:00-04:00,201.30999755859375,316.45001220703125,0
181,2022-04-06 12:55:00-04:00,201.3000030517578,317.2698974609375,-1
182,2022-04-06 12:56:00-04:00,201.5800018310547,316.7052001953125,0
183,2022-04-06 12:57:00-04:00,201.5800018310547,316.57000732421875,0
184,2022-04-06 13:00:00-04:00,201.68499755859375,316.7099914550781,0
185,2022-04-06 13:01:00-04:00,201.72999572753906,316.8699951171875,0
186,2022-04-06 13:02:00-04:00,201.55999755859375,316.8299865722656,0
187,2022-04-06 13:03:00-04:00,201.41000366210938,316.1700134277344,0
188,2022-04-06 13:04:00-04:00,201.22999572753906,316.44000244140625,0
189,2022-04-06 13:06:00-04:00,201.6208953857422,316.3800048828125,0
190,2022-04-06 13:08:00-04:00,201.34500122070312,315.9700012207031,0
191,2022-04-06 13:09:00-04:00,201.57000732421875,316.30999755859375,0
192,2022-04-06 13:11:00-04:00,201.59500122070312,316.2200012207031,0
193,2022-04-06 13:12:00-04:00,201.77999877929688,316.1400146484375,0
194,2022-04-06 13:14:00-04:00,201.74000549316406,316.1400146484375,0
195,2022-04-06 13:15:00-04:00,202.08999633789062,316.0799865722656,0
196,2022-04-06 13:16:00-04:00,202.42990112304688,317.739990234375,0
197,2022-04-06 13:21:00-04:00,202.2550048828125,317.2699890136719,0
198,2022-04-06 13:22:00-04:00,202.16000366210938,317.7799987792969,0
199,2022-04-06 13:23:00-04:00,202.36000061035156,318.0199890136719,0
200,2022-04-06 13:24:00-04:00,202.16000366210938,317.6300048828125,0
201,2022-04-06 13:25:00-04:00,202.25,317.70001220703125,0
202,2022-04-06 13:26:00-04:00,202.1999969482422,317.510009765625,0
203,2022-04-06 13:28:00-04:00,202.13999938964844,317.6600036621094,0
204,2022-04-06 13:29:00-04:00,202.0782012939453,317.6300048828125,0
205,2022-04-06 13:30:00-04:00,202.00999450683594,317.9200134277344,0
206,2022-04-06 13:31:00-04:00,202.11000061035156,317.6300048828125,0
207,2022-04-06 13:32:00-04:00,201.9550018310547,317.760009765625,0
208,2022-04-06 13:34:00-04:00,202.41000366210938,318.1099853515625,0
209,2022-04-06 13:35:00-04:00,202.05999755859375,317.79998779296875,1
210,2022-04-06 13:37:00-04:00,202.38499450683594,318.5,-1
211,2022-04-06 13:39:00-04:00,202.47999572753906,318.8999938964844,0
212,2022-04-06 13:40:00-04:00,203.451904296875,319.9800109863281,0
213,2022-04-06 13:41:00-04:00,204.03359985351562,320.32000732421875,0
214,2022-04-06 13:42:00-04:00,203.9499969482422,320.0140075683594,0
215,2022-04-06 13:43:00-04:00,203.89500427246094,320.2799987792969,0
216,2022-04-06 13:44:00-04:00,204.25,320.01708984375,0
217,2022-04-06 13:45:00-04:00,204.03909301757812,320.45001220703125,0
218,2022-04-06 13:47:00-04:00,204.75,320.57000732421875,0
219,2022-04-06 13:48:00-04:00,204.8656005859375,321.04998779296875,0
220,2022-04-06 13:49:00-04:00,205.36000061035156,321.59521484375,0
221,2022-04-06 13:50:00-04:00,205.13999938964844,321.1700134277344,0
222,2022-04-06 13:51:00-04:00,205.08250427246094,321.32000732421875,0
223,2022-04-06 13:52:00-04:00,205.07000732421875,320.5400085449219,0
224,2022-04-06 13:53:00-04:00,204.68629455566406,319.875,1
225,2022-04-06 13:54:00-04:00,204.75,320.385009765625,-1
226,2022-04-06 13:55:00-04:00,204.4600067138672,320.5274963378906,0
227,2022-04-06 13:56:00-04:00,204.72999572753906,319.8699951171875,0
228,2022-04-06 13:57:00-04:00,204.48500061035156,320.1300048828125,0
229,2022-04-06 13:58:00-04:00,204.91000366210938,320.0199890136719,0
230,2022-04-06 13:59:00-04:00,204.4949951171875,319.95001220703125,1
231,2022-04-06 14:00:00-04:00,204.97000122070312,319.6700134277344,0
232,2022-04-06 14:01:00-04:00,205.69000244140625,320.375,-1
233,2022-04-06 14:02:00-04:00,206.5998992919922,321.82501220703125,0
234,2022-04-06 14:03:00-04:00,206.13999938964844,321.0400085449219,0
235,2022-04-06 14:04:00-04:00,205.80999755859375,320.44000244140625,0
236,2022-04-06 14:06:00-04:00,205.52999877929688,320.5,0
237,2022-04-06 14:07:00-04:00,204.41000366210938,319.42999267578125,1
238,2022-04-06 14:09:00-04:00,202.69000244140625,317.82000732421875,1
239,2022-04-06 14:10:00-04:00,202.19000244140625,318.1579895019531,0
240,2022-04-06 14:11:00-04:00,201.97189331054688,317.5299987792969,0
241,2022-04-06 14:13:00-04:00,201.75,317.57000732421875,0
242,2022-04-06 14:15:00-04:00,200.5399932861328,315.0299987792969,1
243,2022-04-06 14:16:00-04:00,200.8300018310547,315.2699890136719,0
244,2022-04-06 14:17:00-04:00,201.05999755859375,315.4649963378906,0
245,2022-04-06 14:18:00-04:00,200.73849487304688,315.1000061035156,0
246,2022-04-06 14:19:00-04:00,200.51499938964844,315.5799865722656,-1
247,2022-04-06 14:20:00-04:00,200.66000366210938,315.3399963378906,0
248,2022-04-06 14:21:00-04:00,201.44439697265625,316.5,0
249,2022-04-06 14:22:00-04:00,201.31480407714844,316.2099914550781,0
250,2022-04-06 14:23:00-04:00,201.6699981689453,316.55999755859375,0
251,2022-04-06 14:24:00-04:00,201.58999633789062,316.79998779296875,0
252,2022-04-06 14:25:00-04:00,202.16879272460938,317.6499938964844,0
253,2022-04-06 14:26:00-04:00,202.44000244140625,317.9800109863281,0
254,2022-04-06 14:27:00-04:00,202.02999877929688,317.04998779296875,0
255,2022-04-06 14:28:00-04:00,201.9499969482422,317.20001220703125,0
256,2022-04-06 14:29:00-04:00,202.58999633789062,317.2300109863281,0
257,2022-04-06 14:30:00-04:00,202.92999267578125,317.7099914550781,0
258,2022-04-06 14:31:00-04:00,203.5399932861328,318.125,0
259,2022-04-06 14:32:00-04:00,204.7239990234375,319.7099914550781,0
260,2022-04-06 14:33:00-04:00,204.91000366210938,319.2099914550781,0
261,2022-04-06 14:34:00-04:00,205.10000610351562,320.6199951171875,0
262,2022-04-06 14:35:00-04:00,205.55999755859375,320.3800048828125,0
263,2022-04-06 14:36:00-04:00,204.80999755859375,320.1199951171875,1
264,2022-04-06 14:37:00-04:00,203.95159912109375,317.9100036621094,1
265,2022-04-06 14:38:00-04:00,204.22000122070312,318.94000244140625,-1
266,2022-04-06 14:39:00-04:00,204.5500030517578,318.0899963378906,0
267,2022-04-06 14:40:00-04:00,204.39999389648438,318.1600036621094,0
268,2022-04-06 14:41:00-04:00,204.38999938964844,318.32501220703125,0
269,2022-04-06 14:42:00-04:00,203.25999450683594,317.760009765625,1
270,2022-04-06 14:43:00-04:00,203.4499969482422,317.45001220703125,0
271,2022-04-06 14:44:00-04:00,204.49000549316406,318.5,-1
272,2022-04-06 14:45:00-04:00,204.5800018310547,318.95001220703125,0
273,2022-04-06 14:47:00-04:00,204.1999969482422,318.9150085449219,0
274,2022-04-06 14:48:00-04:00,204.19000244140625,318.7200012207031,0
275,2022-04-06 14:49:00-04:00,203.85000610351562,317.57000732421875,0
276,2022-04-06 14:50:00-04:00,204.17999267578125,318.0299987792969,0
277,2022-04-06 14:52:00-04:00,204.80999755859375,319.2099914550781,0
278,2022-04-06 14:53:00-04:00,204.6699981689453,319.3349914550781,0
279,2022-04-06 14:54:00-04:00,205.47000122070312,320.510009765625,0
280,2022-04-06 14:55:00-04:00,205.64999389648438,320.5050048828125,0
281,2022-04-06 14:56:00-04:00,205.38499450683594,320.75,0
282,2022-04-06 14:57:00-04:00,205.66000366210938,320.8599853515625,0
283,2022-04-06 14:58:00-04:00,206.17999267578125,321.3349914550781,0
284,2022-04-06 14:59:00-04:00,206.0,321.4700012207031,0
285,2022-04-06 15:00:00-04:00,206.19000244140625,321.5950012207031,0
286,2022-04-06 15:01:00-04:00,206.02000427246094,321.3349914550781,0
287,2022-04-06 15:02:00-04:00,206.7100067138672,322.32000732421875,0
288,2022-04-06 15:03:00-04:00,207.07000732421875,322.6398010253906,0
289,2022-04-06 15:04:00-04:00,207.27000427246094,323.0150146484375,0
290,2022-04-06 15:05:00-04:00,205.8699951171875,321.760009765625,1
291,2022-04-06 15:06:00-04:00,205.5,321.8299865722656,0
292,2022-04-06 15:07:00-04:00,205.24600219726562,321.1099853515625,-1
293,2022-04-06 15:08:00-04:00,205.7100067138672,321.0,0
294,2022-04-06 15:10:00-04:00,205.97999572753906,321.1099853515625,0
295,2022-04-06 15:11:00-04:00,205.6300048828125,320.32000732421875,0
296,2022-04-06 15:12:00-04:00,206.11000061035156,320.4800109863281,0
297,2022-04-06 15:13:00-04:00,205.89999389648438,320.17498779296875,0
298,2022-04-06 15:14:00-04:00,206.2949981689453,320.82000732421875,0
299,2022-04-06 15:15:00-04:00,206.44500732421875,320.989990234375,0
300,2022-04-06 15:16:00-04:00,206.22000122070312,320.3599853515625,0
301,2022-04-06 15:17:00-04:00,205.8699951171875,320.0,0
302,2022-04-06 15:18:00-04:00,206.11000061035156,320.1199951171875,0
303,2022-04-06 15:19:00-04:00,205.75,319.864990234375,0
304,2022-04-06 15:20:00-04:00,205.35499572753906,319.3349914550781,0
305,2022-04-06 15:21:00-04:00,205.22999572753906,319.1499938964844,0
306,2022-04-06 15:22:00-04:00,205.14500427246094,319.29998779296875,0
307,2022-04-06 15:23:00-04:00,205.1199951171875,319.1600036621094,0
308,2022-04-06 15:24:00-04:00,204.88999938964844,319.25,0
309,2022-04-06 15:25:00-04:00,204.85000610351562,318.8800048828125,0
310,2022-04-06 15:26:00-04:00,204.50999450683594,319.1300048828125,1
311,2022-04-06 15:27:00-04:00,204.5,318.989990234375,0
312,2022-04-06 15:28:00-04:00,204.6199951171875,319.3999938964844,0
313,2022-04-06 15:29:00-04:00,204.72000122070312,318.75,-1
314,2022-04-06 15:30:00-04:00,204.4250030517578,319.4100036621094,0
315,2022-04-06 15:31:00-04:00,204.61000061035156,319.4150085449219,0
316,2022-04-06 15:32:00-04:00,203.82000732421875,318.9700012207031,1
317,2022-04-06 15:33:00-04:00,204.3300018310547,319.3299865722656,-1
318,2022-04-06 15:34:00-04:00,203.9499969482422,318.8800048828125,0
319,2022-04-06 15:35:00-04:00,203.9499969482422,318.7799987792969,0
320,2022-04-06 15:36:00-04:00,204.02999877929688,319.1400146484375,0
321,2022-04-06 15:37:00-04:00,204.61500549316406,319.79998779296875,0
322,2022-04-06 15:38:00-04:00,204.75,319.760009765625,0
323,2022-04-06 15:39:00-04:00,204.77000427246094,320.19000244140625,0
324,2022-04-06 15:40:00-04:00,204.82000732421875,320.1400146484375,0
325,2022-04-06 15:41:00-04:00,204.0800018310547,319.6340026855469,1
326,2022-04-06 15:42:00-04:00,204.30999755859375,319.7049865722656,0
327,2022-04-06 15:43:00-04:00,204.3769989013672,319.92999267578125,0
328,2022-04-06 15:44:00-04:00,204.57000732421875,320.2850036621094,-1
329,2022-04-06 15:45:00-04:00,205.0399932861328,320.69000244140625,0
330,2022-04-06 15:46:00-04:00,204.75,320.5299987792969,0
331,2022-04-06 15:47:00-04:00,205.38499450683594,321.1600036621094,0
332,2022-04-06 15:48:00-04:00,205.47999572753906,321.5,0
333,2022-04-06 15:49:00-04:00,205.4199981689453,321.1199951171875,0
334,2022-04-06 15:50:00-04:00,204.8699951171875,320.5400085449219,1
335,2022-04-06 15:51:00-04:00,204.91000366210938,320.6400146484375,0
336,2022-04-06 15:52:00-04:00,204.89999389648438,321.22900390625,-1
337,2022-04-06 15:53:00-04:00,204.5800018310547,320.7099914550781,0
338,2022-04-06 15:54:00-04:00,204.22999572753906,320.7900085449219,0
339,2022-04-06 15:55:00-04:00,204.02000427246094,319.9700012207031,0
340,2022-04-06 15:56:00-04:00,203.92999267578125,319.5299987792969,0
341,2022-04-06 15:57:00-04:00,204.17999267578125,320.2699890136719,0
342,2022-04-06 15:58:00-04:00,203.72999572753906,319.6499938964844,1
343,2022-04-06 15:59:00-04:00,203.99000549316406,320.1700134277344,-1
344,2022-04-07 09:30:00-04:00,207.41000366210938,323.0,0
345,2022-04-07 09:31:00-04:00,207.74000549316406,324.16400146484375,0
346,2022-04-07 09:32:00-04:00,208.7100067138672,325.3500061035156,0
347,2022-04-07 09:33:00-04:00,210.0,325.8699951171875,0
348,2022-04-07 09:34:00-04:00,210.82000732421875,326.0050048828125,0
349,2022-04-07 09:35:00-04:00,209.75,325.3699951171875,1
350,2022-04-07 09:36:00-04:00,211.22999572753906,327.010009765625,-1
351,2022-04-07 09:37:00-04:00,211.86900329589844,328.04150390625,0
352,2022-04-07 09:38:00-04:00,212.0,327.9800109863281,0
353,2022-04-07 09:39:00-04:00,210.4550018310547,326.2615051269531,1
354,2022-04-07 09:40:00-04:00,211.42999267578125,326.05999755859375,0
355,2022-04-07 09:41:00-04:00,212.1999969482422,326.3500061035156,0
356,2022-04-07 09:42:00-04:00,212.57000732421875,325.885009765625,0
357,2022-04-07 09:43:00-04:00,211.55999755859375,324.70001220703125,1
358,2022-04-07 09:44:00-04:00,210.5,322.35400390625,1
359,2022-04-07 09:46:00-04:00,212.17999267578125,326.6300048828125,-1
360,2022-04-07 09:47:00-04:00,211.27000427246094,323.0299987792969,0
361,2022-04-07 09:48:00-04:00,211.03500366210938,323.760009765625,0
362,2022-04-07 09:49:00-04:00,210.03399658203125,323.0224914550781,1
363,2022-04-07 09:50:00-04:00,210.91000366210938,323.7099914550781,0
364,2022-04-07 09:51:00-04:00,212.27999877929688,326.0,-1
365,2022-04-07 09:52:00-04:00,211.25,324.4150085449219,1
366,2022-04-07 09:53:00-04:00,211.58999633789062,326.3800048828125,-1
367,2022-04-07 09:54:00-04:00,211.72500610351562,326.5299987792969,0
368,2022-04-07 09:55:00-04:00,211.4600067138672,325.44000244140625,0
369,2022-04-07 09:57:00-04:00,212.6999969482422,326.4949951171875,0
370,2022-04-07 09:58:00-04:00,214.1300048828125,328.07000732421875,0
371,2022-04-07 09:59:00-04:00,214.125,327.8999938964844,0
372,2022-04-07 10:00:00-04:00,214.9698944091797,328.489990234375,0
373,2022-04-07 10:01:00-04:00,215.10000610351562,328.76739501953125,0
374,2022-04-07 10:02:00-04:00,214.1199951171875,328.44000244140625,1
375,2022-04-07 10:03:00-04:00,214.08999633789062,328.3349914550781,0
376,2022-04-07 10:05:00-04:00,213.0,327.79998779296875,0
377,2022-04-07 10:06:00-04:00,212.39999389648438,327.1199951171875,-1
378,2022-04-07 10:07:00-04:00,211.88999938964844,326.7300109863281,0
379,2022-04-07 10:08:00-04:00,211.1199951171875,325.5899963378906,1
380,2022-04-07 10:09:00-04:00,210.8000030517578,324.864990234375,-1
381,2022-04-07 10:10:00-04:00,211.61500549316406,326.2699890136719,0
382,2022-04-07 10:11:00-04:00,212.07000732421875,326.2207946777344,0
